scan_variable,scan_cut,muIsoCut,egmIsoCut,fixed_mu_iso,fixed_egm_iso,dPhiCut,mJJCut,pixelCut,signal_name,sig_A,sig_B,sig_C,sig_D,signalEff,AsimovSig,ACounts,BCounts,CCounts,DCounts,A_Unc,B_Unc,C_Unc,D_Unc,prediction,predictionUnc,closure,closureUnc,closureSignificance,tf_AC,tf_AC_unc,tf_BD,tf_BD_unc,tf_ratio
egm,0.31,0.4,0.31,0.4,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,17.874522821576765,0.15516078838174274,1.4274792531120333,0.0,0.9186602870813397,0.6981418139242893,649.5822649611471,1234.014257937747,1055.6423972270416,2629.8475484064343,180.81742902651084,202.68181750264534,207.93742434230714,320.4270162473436,495.3434545097926,140.64814704938976,0.7625569250099834,0.3032123668214144,0.673301858652806,0.6153430997726768,0.2098347363171577,0.4692341419887638,0.09596073712286443,1.3113775079636292
egm,0.32,0.4,0.32,0.4,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,17.874522821576765,0.15516078838174274,1.4274792531120333,0.0,0.9186602870813397,0.696500617377272,652.6750115990378,1252.381432524784,1052.5496505891508,2611.4803738193973,180.84333860671893,202.86890603481794,207.91489115367756,320.3085994031182,504.7687328702338,143.04074545201178,0.7733844928941936,0.3065150001531725,0.6414662806855913,0.6200895237898864,0.2110066683962032,0.47956762190524327,0.09744035622370924,1.29301790918739
egm,0.33,0.4,0.33,0.4,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,17.874522821576765,0.15516078838174274,1.4274792531120333,0.0,0.9186602870813397,0.6964838220856282,652.7067744886369,1329.3636811753456,1052.5178876995517,2534.4981251688355,180.8433409766364,208.21435500917795,207.91488909233513,316.8598653276603,552.0536944969998,155.34596731152743,0.8457912742356722,0.3340072049122477,0.4221946294920188,0.6201384148588993,0.21101864386715466,0.5245076601059984,0.10511340079027129,1.1823248010020957
egm,0.34,0.4,0.34,0.4,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,17.874522821576765,0.15516078838174274,1.4274792531120333,0.0,0.9186602870813397,0.692284826871016,660.720511266859,1337.0797520708873,1044.5041509213295,2526.782054273294,180.9939643654602,208.34419456127998,207.78378171826722,316.7745073075839,552.713024373827,155.91030424086594,0.8365307493089029,0.3289280221865808,0.45212857515478244,0.6325685835561831,0.21415349878515957,0.5291630711915252,0.10582837998469537,1.1954133196253056
egm,0.35000000000000003,0.4,0.35000000000000003,0.4,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,17.90555497925311,0.15516078838174274,1.3964470954356847,0.0,0.9202551834130781,0.6896570845059204,668.1342848004197,1349.3467524447694,1037.090377387769,2514.5150538994117,181.14326162675798,208.49857205052587,207.65363914241883,316.67291854568606,556.5266076056216,157.23934175184075,0.8329562189311439,0.3261660586779576,0.46528614019661185,0.6442392093959268,0.21713432612335792,0.5366230559456207,0.10697016666197261,1.200543290598404
egm,0.36,0.4,0.36,0.4,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,17.96761929460581,0.15516078838174274,1.3343827800829875,0.0,0.9234449760765551,0.689699103530552,672.7119704386996,1352.604747942183,1032.5126917494888,2511.2570584019986,181.1715802170683,208.50287231521483,207.62893248177232,316.6700871943169,556.1284793599012,157.3959417760405,0.8266962738855828,0.32297435603146724,0.4857787825310916,0.6515290086157265,0.21898378887892822,0.5386166037509887,0.10726888465374029,1.209634096086906
egm,0.37,0.4,0.37,0.4,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,17.96761929460581,0.15516078838174274,1.3343827800829875,0.0,0.9234449760765551,0.6736487725045717,705.4361948622832,1353.6902440874014,999.7884673259055,2510.1715622567804,184.10188939739922,208.5039751018134,205.03514187128454,316.66936109149145,539.1678858609132,154.10797996586385,0.7643042557040481,0.29582101881550016,0.6925275246224326,0.7055854492391629,0.2341923598167084,0.5392819616163449,0.10736867984109759,1.308379473929316
egm,0.38,0.4,0.38,0.4,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,17.96761929460581,0.15516078838174274,1.3343827800829875,0.0,0.9234449760765551,0.6729789819855917,706.8529093192844,1391.297472930377,998.371752868904,2472.5643334138044,184.1042850071581,211.07950571236444,205.03299081824147,314.958464175159,561.7779396234259,160.2977396890706,0.7947593229324486,0.3070450753145009,0.5943013208498343,0.7080057175977625,0.23483306143506147,0.5626941447503002,0.11146909613932372,1.2582425536202184
egm,0.39,0.4,0.39,0.4,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,17.96761929460581,0.15516078838174274,1.3343827800829875,0.0,0.9234449760765551,0.6723111854584137,708.2696237750181,1398.0876161098663,996.9550384131703,2465.7741902343146,184.10668058574515,211.1069403815698,205.03083974263092,314.9400762209906,565.2709394656038,161.28407065461246,0.7981013451526507,0.30804706485104777,0.5842386429838573,0.7104328645576174,0.23547709594546987,0.5669974248440854,0.11213605483026916,1.2529737057500292
egm,0.4,0.4,0.4,0.4,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,17.96761929460581,0.15516078838174274,1.3343827800829875,0.0,0.9234449760765551,0.67158958454312,709.805236276755,1432.4974539086002,995.4194259114336,2431.364352435581,184.10910157969911,213.6291164940523,205.02866579428846,313.2347242457669,586.4755694722925,167.1834225178388,0.8262485812990313,0.31844318950689304,0.4959183083240728,0.7130715131732914,0.23617890173152878,0.5891743261241855,0.11610965955477455,1.2102895213784162
egm,0.41000000000000003,0.4,0.41000000000000003,0.4,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,17.998651452282157,0.15516078838174274,1.303350622406639,0.0,0.9250398724082934,0.6726875847884408,709.9267355718328,1482.7558403053524,995.2979266163559,2381.1059660388287,184.10912704460952,216.37385380418354,205.02864292762075,311.3450614306847,619.789221724265,176.20637937684148,0.8730326534681586,0.3359549590771789,0.35369847461522214,0.713280633453463,0.23623453421639556,0.622717284091326,0.1220142950631473,1.1454325288148823
egm,0.42,0.4,0.42,0.4,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,17.998651452282157,0.15516078838174274,1.303350622406639,0.0,0.9250398724082934,0.6689525685110449,717.9430736042003,1499.8340961044394,987.2815885839882,2364.0277102397417,184.25708081109985,216.62666479331875,204.8956887121879,311.16921439608086,626.3710795776813,178.5515386865644,0.8724522912843053,0.33464503597957274,0.3568998595814023,0.7271917980704091,0.2400150848185411,0.6344401504296824,0.12397860221294092,1.1461944796178325
egm,0.43,0.4,0.43,0.4,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,17.998651452282157,0.15516078838174274,1.303350622406639,0.0,0.9250398724082934,0.6652525814078315,726.0177349112785,1510.7071203363678,979.2069272769102,2353.154686007814,184.40492048134266,216.75649306100965,204.76264401530784,311.0787916320293,628.6432787933653,179.7851100997278,0.8658786811456988,0.3311951924798398,0.37809161891349274,0.7414344350384356,0.24393167688910133,0.6419922707670869,0.12525015378215737,1.1548962017136593
egm,0.44,0.4,0.44,0.4,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,17.998651452282157,0.15516078838174274,1.303350622406639,0.0,0.9250398724082934,0.6649524592882221,726.6786226860636,1527.795935132236,978.546039502125,2336.065871211945,184.40610475355152,217.00885834765754,204.76157747852054,310.90279395013056,639.972819223408,182.89553982027485,0.880682050144588,0.33658984069299164,0.3338386529107508,0.7426105603123087,0.24425333967698526,0.6540037907148653,0.1273007320241893,1.1354835718927423
egm,0.45,0.4,0.45,0.4,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,18.029683609958507,0.15516078838174274,1.2723184647302905,0.0,0.9266347687400319,0.6627636607695363,734.0606333300252,1538.2877276068837,971.1640288581634,2325.5740787372974,184.5526393993455,217.13749753502051,204.6295149107409,310.81296474178805,642.3917951033062,184.15919163120796,0.8751208904762152,0.33368691856279736,0.35160043575593264,0.755856489241153,0.24794563079467752,0.6614658039369437,0.1285817824870605,1.1426992669045177
