scan_variable,scan_cut,muIsoCut,egmIsoCut,ACounts,A_Unc,BCounts,B_Unc,CCounts,C_Unc,DCounts,D_Unc,prediction,predictionUnc,closure,closureUnc,closureSignificance,tf_AC,tf_AC_unc,tf_BD,tf_BD_unc,tf_ratio
mu,0.33,0.33,0.1,479.38097370479096,175.42873035856425,560.963673992044,78.00467600439389,3578.6772002702955,919.2428240094026,9041.59640768943,1062.266785396614,222.0302499443462,69.9024491164748,0.4631603299322332,0.2235861069072893,1.3627777414667657,0.13395479583030948,0.05989124063303916,0.06204254743277107,0.011294358046078843,2.159079557064643
mu,0.34,0.34,0.1,483.1979799075916,175.4566852533417,557.1466677892433,77.94177643393874,3649.946480740273,920.412529233858,8970.327127219454,1061.2534423402217,226.6980334733749,70.66200824989008,0.46916179888982434,0.22451752761376048,1.356057891496679,0.13238494932933664,0.05852602996737597,0.06210996097328982,0.011379360771649126,2.131460835827418
mu,0.35000000000000003,0.35000000000000003,0.1,486.3856654554488,175.48341064547103,553.9589822413861,77.8815864116885,3709.2704761586583,921.0874197119443,8911.003131801066,1060.6677416128155,230.58949339809797,71.2953130103434,0.474087765687287,0.22526234900158607,1.3504647813886062,0.13112704198350955,0.05743198504672079,0.06216572635514511,0.011451611861001269,2.10931408143447
mu,0.36,0.36,0.1,490.80018763783914,175.51259623095189,549.5444600589956,77.81579195792567,3866.7840116874168,928.9608391381522,8753.48959627231,1053.7788440642455,242.75686953148843,73.73530461665322,0.49461445950101884,0.23206862942244727,1.3029389023848883,0.1269272310411928,0.0546815068527872,0.06278004377740051,0.011668137863655231,2.0217767208197444
mu,0.37,0.37,0.1,498.3414708404986,175.56848454036228,542.0031768563363,77.68961417054969,3907.7939791282943,929.5660953464514,8712.479628831434,1053.244970190691,243.1037823237564,73.6345409864607,0.48782571098034366,0.22664933928739522,1.3406417271922928,0.12752501117053844,0.0542099348854396,0.06220997924204418,0.011664988041802517,2.0499124533440054
mu,0.38,0.38,0.1,504.46603958742435,175.6218437825006,535.8786081094105,77.56891710088047,3974.1120655135337,930.244661532844,8646.161542446192,1052.6456965851721,246.3106468324999,74.12551904689794,0.488260115654057,0.2246867753545396,1.3542627554912177,0.12693805088313165,0.05325183485159583,0.06197878740509843,0.011722874320105221,2.0480886477086773
mu,0.39,0.39,0.1,537.2796924446782,178.64323310114347,503.06495525215666,70.3318148560012,4648.257933211082,1098.0777488715457,7972.015674748645,876.1525839046735,293.32301447651673,86.73204918226509,0.5459410035429902,0.2429190534479054,1.228477172294833,0.11558732328640761,0.047144903824303946,0.0631038592718294,0.011221966513797001,1.8316997505413695
mu,0.4,0.4,0.1,537.9431814698056,178.64445558774977,502.4014662270292,70.32870965348935,4781.735072493846,1104.2183989530045,7838.538535465879,868.4007256234308,306.4794158580143,89.45596190075938,0.5697245107199427,0.2518915515221442,1.1585328733860814,0.11249957877512629,0.045504432656058996,0.06409376747385848,0.011442016015070841,1.755234295144388
mu,0.41000000000000003,0.41000000000000003,0.1,541.1017053809416,178.6707017770939,499.24294231589334,70.26200424304075,4800.481668913439,1104.2718117472896,7819.7919390462885,868.3328040734133,306.4795855954894,89.38118677144384,0.566399223191737,0.2495267397076915,1.1743999725569834,0.11271821094224005,0.04536066399863408,0.06384350711724712,0.011445178593048316,1.7655391445716737
mu,0.42,0.42,0.1,547.2552817793182,178.72313720643027,493.08936591751655,70.12851874137803,4984.180226073902,1111.3051754132791,7636.093381885826,859.3130395550266,321.84602052187836,92.50207088407974,0.5881094824255408,0.25585138925396167,1.120087082295288,0.10979845369885384,0.043418195788109945,0.06457351177595763,0.011710971831639461,1.7003636735726462
mu,0.43,0.43,0.1,547.3528219434301,178.7231610975049,492.9918257534048,70.12845785473702,5020.154572296824,1111.407675438928,7600.119035662903,859.1804652254823,325.63900072455203,93.26493203507133,0.5949343598309016,0.25839983589550236,1.099801302592745,0.10903106947422236,0.04301275966727328,0.06486632951932504,0.01178626605105241,1.6808577004767893
