scan_variable,scan_cut,muIsoCut,egmIsoCut,ACounts,A_Unc,BCounts,B_Unc,CCounts,C_Unc,DCounts,D_Unc,prediction,predictionUnc,closure,closureUnc,closureSignificance,tf_AC,tf_AC_unc,tf_BD,tf_BD_unc,tf_ratio
egm,0.6,0.25,0.6,658.8756137310289,179.0693417024085,2517.8673344847616,332.8659566976237,528.7519056485668,181.75065801361453,1864.1920188925612,209.32206083960307,714.1577357840964,274.96392645150524,1.0839037306905628,0.5108208457190624,-0.16847495628462675,1.246095960491816,0.5460380299438284,1.3506480603755195,0.23427153951310148,0.9225911597913709
egm,0.61,0.25,0.61,658.9099798921618,179.06934411472704,2564.557526548585,334.56819288967034,528.7175394874339,181.75065563688426,1817.5018268287374,206.59040294482008,746.0386148148372,287.11236911326694,1.1322314695202143,0.5334308627044879,-0.25748943449394074,1.246241954694643,0.5461128889871589,1.4110343597416601,0.2441523571711859,0.8832116284700621
egm,0.62,0.25,0.62,658.9099798946972,179.06934411472704,2572.5395130712927,334.6490764792331,528.7175394848985,181.75065563688423,1809.5198403060297,206.459356518321,751.6617012326883,289.2768332196495,1.140765391583254,0.5374519947228446,-0.27262599499030654,1.2462419547054149,0.5461128889926826,1.4216696914670024,0.24599437939966207,0.8766044336356599
egm,0.63,0.25,0.63,658.9099798985005,179.06934411472704,2606.80941346535,336.246569397514,528.7175394810952,181.75065563688426,1775.2499399119724,203.84728315767558,776.3784850779375,298.6711374233983,1.1782770162284262,0.5549787437243308,-0.3373216803674741,1.246241954721573,0.5461128890009683,1.4684182519080167,0.25358683393547354,0.8486968567043112
egm,0.64,0.25,0.64,658.9099798985005,179.06934411472704,2647.208471913197,336.6517020838197,528.7175394810952,181.75065563688426,1734.8508814641257,203.1775129447889,806.7699447356783,310.43146187279706,1.2244008580048438,0.5767887534654973,-0.4125830685490324,1.246241954721573,0.5461128890009683,1.5258997186427274,0.26380325618596817,0.8167259876226288
egm,0.65,0.25,0.65,659.0315008182292,179.06937030747753,2683.053153916075,338.24104707054863,528.5960185613665,181.75062983054366,1699.0061994612472,200.52048363940696,834.7534077263992,321.18528115128686,1.2666365821512329,0.5966314658379008,-0.4778549497754754,1.246758351702795,0.5463777171750481,1.5791897373693329,0.2727101656624125,0.7894924353926506
egm,0.66,0.25,0.66,667.133902326069,179.2215401286773,2699.5019591411865,338.4022340420514,520.4936170535268,181.6005792392214,1682.557394236136,200.24834151051402,835.0820862157675,325.15755910145907,1.2517458388849978,0.5921434567033718,-0.452350832958132,1.2817331096251694,0.5644012492110485,1.604404086534435,0.2773292420644839,0.7988842214892101
egm,0.67,0.25,0.67,667.7947901008541,179.22275865174768,2705.625600843,338.4187106835236,519.8327292787415,181.59937667121332,1676.4337525343226,200.2204948092585,838.9670861532335,327.0345039301534,1.256324695235385,0.5945703510696346,-0.4590003933645857,1.2846339841421823,0.5659211683047803,1.6139173986164457,0.27911447919363264,0.7959725728488047
egm,0.68,0.25,0.68,667.794790102122,179.22275865174765,2769.8830774303683,340.3170933516208,519.8327292774738,181.59937667121332,1612.1762759469543,196.97651193750735,893.1255852120561,348.27692009655044,1.3374252067397465,0.6331138272812961,-0.5752848568947884,1.2846339841477539,0.5659211683077038,1.718101871833714,0.2977003893602265,0.7477053632312711
egm,0.6900000000000001,0.25,0.6900000000000001,675.8123089582002,179.37479125587788,2781.4472302315526,340.40041773429056,511.8152104213956,181.44920801157014,1600.61212314577,196.8324817927246,889.4016100659771,351.0433207530114,1.316048255227899,0.6259650476765134,-0.5418069669668122,1.3204224790462558,0.5847748695902737,1.7377396997125218,0.30148603598086604,0.7598505571718803
egm,0.7000000000000001,0.25,0.7000000000000001,683.2586970628302,179.52550238964545,2785.566873925081,340.41486309302485,504.36882231676566,181.30009602275786,1596.4924794522417,196.8074979966971,880.0248681210377,351.28561667133135,1.2879819487173152,0.6155141922965944,-0.49877237757505105,1.3546806757887064,0.6031723015697488,1.7448042566920277,0.3028689682642146,0.7764083968691388
egm,0.71,0.25,0.71,683.2611443304374,179.52550240632587,2787.9082238805104,340.4168190868453,504.3663750491583,181.3000960062407,1594.1511294968122,196.80411470585878,882.053864800252,352.1181928095931,1.2909469126400004,0.6169581390589944,-0.50296393819294,1.3546921010819626,0.6031785438672764,1.7488355854695552,0.30366567109549264,0.7746251919492096
egm,0.72,0.25,0.72,683.2663488561168,179.5255024440462,2805.401706641263,340.578229956226,504.361170523479,181.3000959688896,1576.6576467360594,196.52465382808037,897.4273466908321,358.39819878873465,1.3134370632964008,0.6278796663428713,-0.5342705809896968,1.3547163992560156,0.6031918195001592,1.7793347290382955,0.3095985720770248,0.7613611858114072
egm,0.73,0.25,0.73,686.4222941458185,179.5516198375706,2815.6707982670623,340.66020957196713,501.20522523377724,181.27423049021706,1566.3885551102603,196.38251423369186,900.9443487221304,361.68876542094466,1.3125219801365315,0.6288997693947479,-0.5312531218543292,1.3695433718306715,0.6113013639883751,1.7975557782780551,0.31318894311397966,0.7618920026741021
egm,0.74,0.25,0.74,686.4248964067565,179.55161985642803,2850.8234485733547,342.23029989522405,501.2026229728392,181.27423047153883,1531.2359048039682,193.6333961794498,933.128713593196,374.66420461900253,1.3594039471439125,0.6514296641654833,-0.593800164456088,1.369555674579849,0.6113081433745278,1.8617793898571904,0.3246235243454333,0.7356165193583446
egm,0.75,0.25,0.75,686.4248964067565,179.55161985642803,2863.4494614861214,342.3249290048976,501.2026229728392,181.27423047153883,1518.6098918912016,193.4660519681801,945.054018487737,379.5935949416126,1.3767770129475665,0.6599272607155983,-0.6159056973074168,1.369555674579849,0.6113081433745278,1.885572770713434,0.3294204700759578,0.7263340327414982
