scan_variable,scan_cut,muIsoCut,egmIsoCut,ACounts,A_Unc,BCounts,B_Unc,CCounts,C_Unc,DCounts,D_Unc,prediction,predictionUnc,closure,closureUnc,closureSignificance,tf_AC,tf_AC_unc,tf_BD,tf_BD_unc,tf_ratio
mu,0.51,0.51,0.1,319.18578047389104,167.77255985342495,135.05351944938167,39.273156944930406,4078.9977523346674,1099.5190037619948,3558.294734866251,742.9399050153542,154.81657460272768,69.37736438190245,0.4850359385461141,0.3350262630103629,0.9053598939863988,0.07825103122236361,0.046224039090001494,0.037954562371140414,0.013587339453773039,2.0617028977223435
mu,0.52,0.52,0.1,319.18578047389104,167.77255985342495,135.05351944938167,39.273156944930406,4210.394141016277,1105.6633784314647,3426.89834618464,733.7644279286859,165.93096426288534,74.08968510426999,0.5198570062129013,0.3585331978074552,0.8356146854412672,0.07580900262150947,0.04454344308843986,0.0394098411468039,0.014231803449145108,1.923605891714118
mu,0.53,0.53,0.1,325.3077479679392,167.82839772449165,128.9315519553335,39.033852146848695,4213.455124763302,1105.6676155273703,3423.8373624376154,733.7580432758555,158.66621303037556,72.09206877387136,0.4877418814076724,0.3353044959698502,0.9123186658922975,0.07720688564025324,0.04468807813560501,0.037657031659804115,0.013967913736079564,2.0502647775784584
mu,0.54,0.54,0.1,325.31019523554664,167.82839774233457,128.9291046877262,39.03385207013171,4521.171526819831,1118.7434128405926,3116.1209603810858,713.6630285532349,187.06289149354268,84.76673217080582,0.5750292927588588,0.39484734106311253,0.7352771819554914,0.0719526329195407,0.04116953503149313,0.04137487161986126,0.015706748314327276,1.7390418411594812
mu,0.55,0.55,0.1,325.31019523554664,167.82839774233457,128.9291046877262,39.03385207013171,4637.769879833678,1124.734703493101,2999.5226073672393,704.1829228661248,199.3462282584663,90.38740721885549,0.6127881363021104,0.42088532827590047,0.6608094578580778,0.07014366897548895,0.03998618029161897,0.04298320818488203,0.01646738393528897,1.6318853789084953
mu,0.56,0.56,0.1,325.31019523554664,167.82839774233457,128.9291046877262,39.03385207013171,4760.48759908996,1130.702534686043,2876.804888110956,694.5599471266318,213.34968060024352,96.9194179010175,0.6558345964096326,0.4508219149790188,0.5777016001981092,0.0683354779240964,0.03881133109962719,0.044816770584809124,0.017354615851954983,1.5247747000150669
mu,0.5700000000000001,0.5700000000000001,0.1,325.31019523554664,167.82839774233457,128.9291046877262,39.03385207013171,4884.52853751399,1136.654575638924,2752.763949686928,684.7759617401083,228.77293610116837,104.25951500907505,0.7032455159775157,0.48409077911056353,0.4886073400593511,0.06660012173889666,0.03769279855861203,0.04683623697643575,0.018352483339101472,1.4219784943953657
mu,0.58,0.58,0.1,328.4661178938047,167.85633512998095,125.77318202946799,38.913538170201285,4939.964392964035,1137.1968248460996,2697.3280942368806,683.8750789858786,230.344629614343,106.30850605672455,0.7012736384847309,0.4828882376549193,0.4938450369039149,0.06649159624746229,0.037267706610679414,0.04662880362911555,0.018651899917374887,1.4259768870832488
mu,0.59,0.59,0.1,328.4661178938047,167.85633512998095,125.77318202946799,38.913538170201285,4939.964392964035,1137.1968248460996,2697.3280942368806,683.8750789858786,230.344629614343,106.30850605672455,0.7012736384847309,0.4828882376549193,0.4938450369039149,0.06649159624746229,0.037267706610679414,0.04662880362911555,0.018651899917374887,1.4259768870832488
mu,0.6,0.6,0.1,328.4661178938047,167.85633512998095,125.77318202946799,38.913538170201285,4947.978129740992,1137.2207875347622,2689.314357459926,683.8352305174166,231.40580507573245,106.85010156493611,0.7045043384065186,0.4852186567482344,0.48779142672010456,0.06638390657377434,0.03719732113087812,0.04676775018159704,0.01872945491708227,1.4194376748081459
